,Time,humidity,temperature,vpp_sum1,vpp_sum2,delay_slow,delay_fast,delay_pp_slow,delay_pp_fast,Ch1_word,Ch2_word,Ch1_Amp,Ch2_Amp
27,2022/11/04 15:29:08,54.72564697265625,18.248443603515625,182487.0,571132.0,1221.3737524537273,-972.1619384359414,15.95641456991143,2.429291504286084,1620207894213136.0,3249781151976308.0,13.6,14.6
28,2022/11/04 15:29:11,54.72412109375,18.299179077148438,170161.0,564871.0,1195.5024624921782,-1173.4691248001943,15.239596215181336,5.289809365614019,1620161777352952.0,3249688651684546.0,13.6,14.6
29,2022/11/04 15:29:14,54.7210693359375,18.267135620117188,161285.0,555078.0,1178.7749587261203,-1370.8390687816443,21.65595656628261,6.534335323787673,1620115660492768.0,3249596151392784.0,13.6,14.6
30,2022/11/04 15:29:17,54.7332763671875,18.283157348632812,153034.0,547282.0,1164.8855998264346,-1567.3647078237339,22.74574243913071,15.65482115937266,1620069543632584.0,3249503651101022.0,13.6,14.6
31,2022/11/04 15:29:20,54.78363037109375,18.245773315429688,160429.0,553773.0,1170.382984168681,-1384.1805127288692,15.49018637060749,10.864643002756566,1620115660492768.0,3249596151392784.0,13.6,14.6
32,2022/11/04 15:29:23,54.7637939453125,18.219070434570312,168491.0,564841.0,1193.5734734492623,-1191.2384757673433,20.28060987718004,8.119614294839266,1620161777352952.0,3249688651684546.0,13.6,14.6
33,2022/11/04 15:29:27,54.80804443359375,18.2537841796875,180446.0,572720.0,1221.5816093272335,-995.8558621250062,10.536595157925149,14.269440275450506,1620207894213136.0,3249781151976308.0,13.6,14.6
34,2022/11/04 15:29:30,54.833984375,18.227081298828125,195706.0,581936.0,1255.4661056368357,-795.9156278252807,5.600481356044156,18.212814668091596,1620254011073320.0,3249873652268417.0,13.6,14.6
35,2022/11/04 15:29:33,54.8614501953125,18.229751586914062,212860.0,592168.0,1298.2340934611657,-584.5701267802042,22.535969218821265,18.39270288949683,1620300127933504.0,3249966152560179.0,13.6,14.6
36,2022/11/04 15:29:36,54.85382080078125,18.187026977539062,231327.0,602024.0,1353.2074060792445,-355.34238257694443,13.089164361874282,12.463544979122162,1620346244793688.0,3250058652851941.0,13.6,14.6
37,2022/11/04 15:29:39,54.85992431640625,18.213729858398438,259847.0,616387.0,1448.940173594573,-71.47456502243647,15.163852874862414,14.475208287761234,1620392361653872.0,3250151153143703.0,13.6,14.6
38,2022/11/04 15:29:42,54.87213134765625,18.248443603515625,334355.0,646463.0,1780.903585615343,520.7699352834592,206.6818473291696,341.84208027203204,1620438478514056.0,3250243653435465.0,13.6,14.6
39,2022/11/04 15:29:45,54.85687255859375,18.240432739257812,481453.0,709901.0,3187.9490931130154,1467.3047702295582,1408.677127941056,672.0975206802746,1620484595374240.0,3250336153727227.0,13.6,14.6
